dep,jour,pop,p,cl_age90
02,2020-05-16,45371.00,1,79
02,2020-05-16,25627.00,4,89
02,2020-05-16,6917.00,2,90
03,2020-05-16,331315.00,2,0
03,2020-05-16,30871.00,0,09
03,2020-05-16,35788.00,1,19
03,2020-05-16,28141.00,1,29
03,2020-05-16,33349.00,0,39
03,2020-05-16,39464.00,0,49
03,2020-05-16,45840.00,0,59
03,2020-05-16,48958.00,0,69
03,2020-05-16,38220.00,0,79
03,2020-05-16,23577.00,0,89
03,2020-05-16,7107.00,0,90
04,2020-05-16,165197.00,0,0
04,2020-05-16,16220.00,0,09
04,2020-05-16,18061.00,0,19
04,2020-05-16,13269.00,0,29
04,2020-05-16,17545.00,0,39
04,2020-05-16,19525.00,0,49
04,2020-05-16,23898.00,0,59
04,2020-05-16,24485.00,0,69
04,2020-05-16,18808.00,0,79
04,2020-05-16,10427.00,0,89
04,2020-05-16,2959.00,0,90
05,2020-05-16,141756.00,0,0
05,2020-05-16,14582.00,0,09
05,2020-05-16,15698.00,0,19
05,2020-05-16,11715.00,0,29
05,2020-05-16,16000.00,0,39
05,2020-05-16,17800.00,0,49
05,2020-05-16,20029.00,0,59
05,2020-05-16,20216.00,0,69
05,2020-05-16,14617.00,0,79
05,2020-05-16,8430.00,0,89
05,2020-05-16,2669.00,0,90
06,2020-05-16,1079396.00,2,0
06,2020-05-16,110588.00,0,09
06,2020-05-16,116274.00,0,19
06,2020-05-16,105817.00,0,29
06,2020-05-16,126997.00,0,39
06,2020-05-16,136067.00,0,49
06,2020-05-16,146182.00,0,59
06,2020-05-16,133883.00,0,69
06,2020-05-16,114019.00,1,79
06,2020-05-16,68397.00,0,89
06,2020-05-16,21172.00,1,90
07,2020-05-16,326875.00,0,0
07,2020-05-16,33254.00,0,09
07,2020-05-16,37340.00,0,19
07,2020-05-16,26256.00,0,29
07,2020-05-16,34837.00,0,39
07,2020-05-16,41497.00,0,49
07,2020-05-16,46663.00,0,59
07,2020-05-16,47030.00,0,69
07,2020-05-16,35181.00,0,79
07,2020-05-16,19228.00,0,89
07,2020-05-16,5589.00,0,90
08,2020-05-16,265531.00,1,0
08,2020-05-16,28385.00,0,09
08,2020-05-16,31952.00,0,19
08,2020-05-16,25309.00,0,29
08,2020-05-16,30561.00,0,39
08,2020-05-16,32888.00,0,49
08,2020-05-16,37571.00,0,59
08,2020-05-16,36558.00,0,69
08,2020-05-16,24132.00,0,79
08,2020-05-16,14627.00,1,89
08,2020-05-16,3548.00,0,90
09,2020-05-16,152398.00,0,0
09,2020-05-16,14332.00,0,09
09,2020-05-16,16386.00,0,19
09,2020-05-16,12982.00,0,29
09,2020-05-16,15798.00,0,39
09,2020-05-16,18797.00,0,49
09,2020-05-16,21635.00,0,59
09,2020-05-16,22639.00,0,69
09,2020-05-16,16403.00,0,79
09,2020-05-16,10157.00,0,89
09,2020-05-16,3269.00,0,90
10,2020-05-16,309907.00,0,0
10,2020-05-16,35109.00,0,09
10,2020-05-16,39404.00,0,19
10,2020-05-16,33165.00,0,29
10,2020-05-16,36584.00,0,39
10,2020-05-16,38394.00,0,49
10,2020-05-16,39551.00,0,59
10,2020-05-16,38744.00,0,69
10,2020-05-16,28146.00,0,79
10,2020-05-16,16154.00,0,89
10,2020-05-16,4656.00,0,90
11,2020-05-16,372705.00,0,0
11,2020-05-16,36668.00,0,09
11,2020-05-16,41976.00,0,19
11,2020-05-16,30786.00,0,29
11,2020-05-16,39384.00,0,39
11,2020-05-16,45681.00,0,49
11,2020-05-16,51248.00,0,59
11,2020-05-16,54211.00,0,69
11,2020-05-16,42651.00,0,79
11,2020-05-16,23159.00,0,89
11,2020-05-16,6941.00,0,90
12,2020-05-16,278360.00,1,0
12,2020-05-16,25889.00,0,09
12,2020-05-16,30051.00,0,19
12,2020-05-16,22303.00,0,29
12,2020-05-16,28724.00,0,39
12,2020-05-16,33377.00,0,49
12,2020-05-16,39683.00,0,59
12,2020-05-16,40721.00,0,69
12,2020-05-16,30946.00,1,79
12,2020-05-16,20712.00,0,89
12,2020-05-16,5954.00,0,90
13,2020-05-16,2034469.00,13,0
13,2020-05-16,238296.00,0,09
13,2020-05-16,242619.00,1,19
13,2020-05-16,229385.00,3,29
13,2020-05-16,254362.00,0,39
13,2020-05-16,256640.00,0,49
13,2020-05-16,265649.00,0,59
13,2020-05-16,236530.00,1,69
13,2020-05-16,182685.00,3,79
13,2020-05-16,100029.00,1,89
13,2020-05-16,28274.00,4,90
14,2020-05-16,691453.00,1,0
14,2020-05-16,72169.00,0,09
14,2020-05-16,88223.00,0,19
14,2020-05-16,76688.00,0,29
14,2020-05-16,78671.00,1,39
14,2020-05-16,84964.00,0,49
14,2020-05-16,89285.00,0,59
14,2020-05-16,91001.00,0,69
14,2020-05-16,63355.00,0,79
14,2020-05-16,36325.00,0,89
14,2020-05-16,10772.00,0,90
15,2020-05-16,142811.00,0,0
15,2020-05-16,11848.00,0,09
15,2020-05-16,14723.00,0,19
15,2020-05-16,10823.00,0,29
15,2020-05-16,14131.00,0,39
15,2020-05-16,17202.00,0,49
15,2020-05-16,21195.00,0,59
15,2020-05-16,22570.00,0,69
15,2020-05-16,16580.00,0,79
15,2020-05-16,10736.00,0,89
15,2020-05-16,3003.00,0,90
16,2020-05-16,348180.00,0,0
16,2020-05-16,33211.00,0,09
16,2020-05-16,38113.00,0,19
16,2020-05-16,32134.00,0,29
16,2020-05-16,37221.00,0,39
16,2020-05-16,42419.00,0,49
16,2020-05-16,48767.00,0,59
16,2020-05-16,50853.00,0,69
16,2020-05-16,36331.00,0,79
16,2020-05-16,22430.00,0,89
16,2020-05-16,6701.00,0,90
17,2020-05-16,647080.00,0,0
17,2020-05-16,58806.00,0,09
17,2020-05-16,71812.00,0,19
17,2020-05-16,53205.00,0,29
17,2020-05-16,66631.00,0,39
17,2020-05-16,78405.00,0,49
17,2020-05-16,85909.00,0,59
17,2020-05-16,99076.00,0,69
17,2020-05-16,77944.00,0,79
17,2020-05-16,42748.00,0,89
17,2020-05-16,12544.00,0,90
18,2020-05-16,296404.00,0,0
18,2020-05-16,29609.00,0,09
18,2020-05-16,32324.00,0,19
18,2020-05-16,25641.00,0,29
18,2020-05-16,31552.00,0,39
18,2020-05-16,35301.00,0,49
18,2020-05-16,41611.00,0,59
18,2020-05-16,42884.00,0,69
18,2020-05-16,32539.00,0,79
18,2020-05-16,19265.00,0,89
18,2020-05-16,5678.00,0,90
19,2020-05-16,240336.00,0,0
19,2020-05-16,21838.00,0,09
19,2020-05-16,26308.00,0,19
19,2020-05-16,20570.00,0,29
19,2020-05-16,24486.00,0,39
19,2020-05-16,29167.00,0,49
19,2020-05-16,33019.00,0,59
19,2020-05-16,35896.00,0,69
19,2020-05-16,26854.00,0,79
19,2020-05-16,17025.00,0,89
19,2020-05-16,5173.00,0,90
21,2020-05-16,532886.00,4,0
21,2020-05-16,55209.00,0,09
21,2020-05-16,66424.00,0,19
21,2020-05-16,65446.00,0,29
21,2020-05-16,62868.00,1,39
21,2020-05-16,65826.00,0,49
21,2020-05-16,68688.00,0,59
21,2020-05-16,65804.00,1,69
21,2020-05-16,47831.00,0,79
21,2020-05-16,26613.00,0,89
21,2020-05-16,8177.00,2,90
22,2020-05-16,596186.00,5,0
22,2020-05-16,60105.00,0,09
22,2020-05-16,71112.00,1,19
22,2020-05-16,47869.00,1,29
22,2020-05-16,60806.00,1,39
22,2020-05-16,72804.00,0,49
22,2020-05-16,80453.00,2,59
22,2020-05-16,87705.00,0,69
22,2020-05-16,65033.00,0,79
22,2020-05-16,39485.00,0,89
22,2020-05-16,10814.00,0,90
23,2020-05-16,116270.00,0,0
23,2020-05-16,9350.00,0,09
23,2020-05-16,11416.00,0,19
23,2020-05-16,8677.00,0,29
23,2020-05-16,10711.00,0,39
23,2020-05-16,13371.00,0,49
23,2020-05-16,17031.00,0,59
23,2020-05-16,19670.00,0,69
23,2020-05-16,14101.00,0,79
23,2020-05-16,9035.00,0,89
23,2020-05-16,2908.00,0,90
24,2020-05-16,408393.00,0,0
24,2020-05-16,34586.00,0,09
24,2020-05-16,41844.00,0,19
24,2020-05-16,31012.00,0,29
24,2020-05-16,39189.00,0,39
24,2020-05-16,48292.00,0,49
24,2020-05-16,59110.00,0,59
24,2020-05-16,65680.00,0,69
24,2020-05-16,50042.00,0,79
24,2020-05-16,30005.00,0,89
24,2020-05-16,8633.00,0,90
25,2020-05-16,539449.00,7,0
25,2020-05-16,63078.00,1,09
25,2020-05-16,69504.00,0,19
25,2020-05-16,63251.00,3,29
25,2020-05-16,67253.00,0,39
25,2020-05-16,67339.00,1,49
25,2020-05-16,67781.00,0,59
25,2020-05-16,61909.00,0,69
25,2020-05-16,46274.00,1,79
25,2020-05-16,26436.00,1,89
25,2020-05-16,6624.00,0,90
26,2020-05-16,520560.00,2,0
26,2020-05-16,60041.00,0,09
26,2020-05-16,65032.00,1,19
26,2020-05-16,47993.00,0,29
26,2020-05-16,62462.00,0,39
26,2020-05-16,65055.00,0,49
26,2020-05-16,69283.00,1,59
26,2020-05-16,65868.00,0,69
26,2020-05-16,49938.00,0,79
26,2020-05-16,27431.00,0,89
26,2020-05-16,7457.00,0,90
27,2020-05-16,600687.00,0,0
27,2020-05-16,72945.00,0,09
27,2020-05-16,78800.00,0,19
27,2020-05-16,55557.00,0,29
27,2020-05-16,73301.00,0,39
27,2020-05-16,80019.00,0,49
27,2020-05-16,80762.00,0,59
27,2020-05-16,75116.00,0,69
27,2020-05-16,50201.00,0,79
27,2020-05-16,26722.00,0,89
27,2020-05-16,7264.00,0,90
28,2020-05-16,429425.00,1,0
28,2020-05-16,51917.00,0,09
28,2020-05-16,54349.00,0,19
28,2020-05-16,39348.00,0,29
28,2020-05-16,51269.00,0,39
28,2020-05-16,55770.00,0,49
28,2020-05-16,57755.00,0,59
28,2020-05-16,53420.00,0,69
28,2020-05-16,36880.00,0,79
28,2020-05-16,21607.00,1,89
28,2020-05-16,7110.00,0,90
29,2020-05-16,906554.00,2,0
29,2020-05-16,91260.00,0,09
29,2020-05-16,110072.00,0,19
29,2020-05-16,90029.00,0,29
29,2020-05-16,99828.00,1,39
29,2020-05-16,113799.00,1,49
29,2020-05-16,123509.00,0,59
29,2020-05-16,124507.00,0,69
29,2020-05-16,86506.00,0,79
29,2020-05-16,53501.00,0,89
29,2020-05-16,13543.00,0,90
2A,2020-05-16,162421.00,0,0
2A,2020-05-16,15993.00,0,09
2A,2020-05-16,15637.00,0,19
2A,2020-05-16,14253.00,0,29
2A,2020-05-16,20657.00,0,39
2A,2020-05-16,22044.00,0,49
2A,2020-05-16,23268.00,0,59
2A,2020-05-16,21273.00,0,69
2A,2020-05-16,17664.00,0,79
2A,2020-05-16,9431.00,0,89
2A,2020-05-16,2201.00,0,90
2B,2020-05-16,182258.00,1,0
2B,2020-05-16,17751.00,0,09
2B,2020-05-16,19174.00,0,19
2B,2020-05-16,19108.00,0,29
2B,2020-05-16,22967.00,0,39
2B,2020-05-16,23161.00,0,49
2B,2020-05-16,24702.00,1,59
2B,2020-05-16,23822.00,0,69
2B,2020-05-16,19021.00,0,79
2B,2020-05-16,9974.00,0,89
2B,2020-05-16,2578.00,0,90
30,2020-05-16,748468.00,2,0
30,2020-05-16,80627.00,0,09
30,2020-05-16,89988.00,0,19
30,2020-05-16,70111.00,0,29
30,2020-05-16,84369.00,0,39
30,2020-05-16,91908.00,1,49
30,2020-05-16,103521.00,0,59
30,2020-05-16,101426.00,0,69
30,2020-05-16,75841.00,0,79
30,2020-05-16,39145.00,1,89
30,2020-05-16,11532.00,0,90
31,2020-05-16,1400935.00,3,0
31,2020-05-16,162716.00,0,09
31,2020-05-16,173034.00,0,19
31,2020-05-16,203669.00,1,29
31,2020-05-16,194920.00,0,39
31,2020-05-16,184340.00,0,49
31,2020-05-16,174175.00,0,59
31,2020-05-16,138032.00,0,69
31,2020-05-16,99121.00,0,79
31,2020-05-16,54891.00,1,89
31,2020-05-16,16037.00,1,90
32,2020-05-16,190040.00,2,0
32,2020-05-16,17273.00,0,09
32,2020-05-16,20308.00,0,19
32,2020-05-16,13901.00,0,29
32,2020-05-16,18813.00,2,39
32,2020-05-16,23258.00,0,49
32,2020-05-16,27973.00,0,59
32,2020-05-16,28863.00,0,69
32,2020-05-16,21621.00,0,79
32,2020-05-16,13621.00,0,89
32,2020-05-16,4409.00,0,90
33,2020-05-16,1633440.00,0,0
33,2020-05-16,178791.00,0,09
33,2020-05-16,201526.00,0,19
33,2020-05-16,203592.00,0,29
33,2020-05-16,211536.00,0,39
33,2020-05-16,220133.00,0,49
33,2020-05-16,205186.00,0,59
33,2020-05-16,185359.00,0,69
33,2020-05-16,133693.00,0,79
33,2020-05-16,71879.00,0,89
33,2020-05-16,21745.00,0,90
34,2020-05-16,1176145.00,1,0
34,2020-05-16,127187.00,0,09
34,2020-05-16,141071.00,0,19
34,2020-05-16,143808.00,0,29
34,2020-05-16,142491.00,0,39
34,2020-05-16,145553.00,0,49
34,2020-05-16,147241.00,0,59
34,2020-05-16,141237.00,0,69
34,2020-05-16,111994.00,0,79
34,2020-05-16,59127.00,0,89
34,2020-05-16,16436.00,1,90
35,2020-05-16,1082073.00,9,0
35,2020-05-16,127994.00,1,09
35,2020-05-16,146435.00,1,19
35,2020-05-16,134018.00,1,29
35,2020-05-16,136675.00,1,39
35,2020-05-16,143253.00,2,49
35,2020-05-16,135357.00,2,59
35,2020-05-16,115014.00,0,69
35,2020-05-16,80889.00,0,79
35,2020-05-16,49168.00,0,89
35,2020-05-16,13270.00,1,90
36,2020-05-16,217139.00,1,0
36,2020-05-16,19573.00,0,09
36,2020-05-16,23378.00,0,19
36,2020-05-16,17860.00,0,29
36,2020-05-16,20646.00,0,39
36,2020-05-16,25665.00,0,49
36,2020-05-16,30627.00,0,59
36,2020-05-16,33542.00,1,69
36,2020-05-16,25356.00,0,79
36,2020-05-16,15905.00,0,89
36,2020-05-16,4587.00,0,90
37,2020-05-16,605380.00,1,0
37,2020-05-16,66288.00,0,09
37,2020-05-16,75834.00,0,19
37,2020-05-16,65190.00,1,29
37,2020-05-16,71384.00,0,39
37,2020-05-16,75823.00,0,49
37,2020-05-16,77908.00,0,59
37,2020-05-16,75172.00,0,69
37,2020-05-16,54650.00,0,79
37,2020-05-16,32803.00,0,89
37,2020-05-16,10328.00,0,90
38,2020-05-16,1264979.00,2,0
38,2020-05-16,152039.00,0,09
38,2020-05-16,167938.00,0,19
38,2020-05-16,142223.00,0,29
38,2020-05-16,156507.00,1,39
38,2020-05-16,166838.00,1,49
38,2020-05-16,165540.00,0,59
38,2020-05-16,141349.00,0,69
38,2020-05-16,102238.00,0,79
38,2020-05-16,55285.00,0,89
38,2020-05-16,15022.00,0,90
39,2020-05-16,257849.00,0,0
39,2020-05-16,26892.00,0,09
39,2020-05-16,30747.00,0,19
39,2020-05-16,22512.00,0,29
39,2020-05-16,28552.00,0,39
39,2020-05-16,32094.00,0,49
39,2020-05-16,36427.00,0,59
39,2020-05-16,34733.00,0,69
39,2020-05-16,26160.00,0,79
39,2020-05-16,15147.00,0,89
39,2020-05-16,4585.00,0,90
40,2020-05-16,411979.00,0,0
40,2020-05-16,40045.00,0,09
40,2020-05-16,45099.00,0,19
40,2020-05-16,32646.00,0,29
40,2020-05-16,45849.00,0,39
40,2020-05-16,54129.00,0,49
40,2020-05-16,58062.00,0,59
40,2020-05-16,59484.00,0,69
40,2020-05-16,44613.00,0,79
40,2020-05-16,25189.00,0,89
40,2020-05-16,6863.00,0,90
41,2020-05-16,327835.00,1,0
41,2020-05-16,33836.00,0,09
41,2020-05-16,39117.00,0,19
41,2020-05-16,27982.00,0,29
41,2020-05-16,34921.00,0,39
41,2020-05-16,40911.00,0,49
41,2020-05-16,45162.00,0,59
41,2020-05-16,45413.00,0,69
41,2020-05-16,32934.00,1,79
41,2020-05-16,21179.00,0,89
41,2020-05-16,6380.00,0,90
42,2020-05-16,764737.00,1,0
42,2020-05-16,89470.00,1,09
42,2020-05-16,96579.00,0,19
42,2020-05-16,80497.00,0,29
42,2020-05-16,87478.00,0,39
42,2020-05-16,93717.00,0,49
42,2020-05-16,96985.00,0,59
42,2020-05-16,92054.00,0,69
42,2020-05-16,72406.00,0,79
42,2020-05-16,43019.00,0,89
42,2020-05-16,12532.00,0,90
43,2020-05-16,226901.00,1,0
43,2020-05-16,22726.00,0,09
43,2020-05-16,26933.00,0,19
43,2020-05-16,19093.00,0,29
43,2020-05-16,24155.00,0,39
43,2020-05-16,28786.00,1,49
43,2020-05-16,32117.00,0,59
43,2020-05-16,32289.00,0,69
43,2020-05-16,23260.00,0,79
43,2020-05-16,13770.00,0,89
43,2020-05-16,3772.00,0,90
44,2020-05-16,1437137.00,1,0
44,2020-05-16,175752.00,0,09
44,2020-05-16,187929.00,0,19
44,2020-05-16,167592.00,1,29
44,2020-05-16,190072.00,0,39
44,2020-05-16,190724.00,0,49
44,2020-05-16,177335.00,0,59
44,2020-05-16,158571.00,0,69
44,2020-05-16,109987.00,0,79
44,2020-05-16,61831.00,0,89
44,2020-05-16,17344.00,0,90
45,2020-05-16,682890.00,30,0
45,2020-05-16,83183.00,0,09
45,2020-05-16,89162.00,1,19
45,2020-05-16,72752.00,8,29
45,2020-05-16,82596.00,3,39
45,2020-05-16,87117.00,8,49
45,2020-05-16,87500.00,4,59
45,2020-05-16,80255.00,1,69
45,2020-05-16,57662.00,0,79
45,2020-05-16,33465.00,3,89
45,2020-05-16,9198.00,2,90
46,2020-05-16,173166.00,0,0
46,2020-05-16,14534.00,0,09
46,2020-05-16,17327.00,0,19
46,2020-05-16,12936.00,0,29
46,2020-05-16,16429.00,0,39
46,2020-05-16,19814.00,0,49
46,2020-05-16,24719.00,0,59
46,2020-05-16,28282.00,0,69
46,2020-05-16,21745.00,0,79
46,2020-05-16,13027.00,0,89
46,2020-05-16,4353.00,0,90
47,2020-05-16,330336.00,0,0
47,2020-05-16,33156.00,0,09
47,2020-05-16,36834.00,0,19
47,2020-05-16,28435.00,0,29
47,2020-05-16,35714.00,0,39
47,2020-05-16,38760.00,0,49
47,2020-05-16,45512.00,0,59
47,2020-05-16,47036.00,0,69
47,2020-05-16,36563.00,0,79
47,2020-05-16,21707.00,0,89
47,2020-05-16,6619.00,0,90
48,2020-05-16,76286.00,0,0
48,2020-05-16,6983.00,0,09
48,2020-05-16,8599.00,0,19
48,2020-05-16,7003.00,0,29
48,2020-05-16,7892.00,0,39
48,2020-05-16,9437.00,0,49
48,2020-05-16,10818.00,0,59
48,2020-05-16,11069.00,0,69
48,2020-05-16,7939.00,0,79
48,2020-05-16,4982.00,0,89
48,2020-05-16,1564.00,0,90
49,2020-05-16,815881.00,6,0
49,2020-05-16,91261.00,0,09
49,2020-05-16,112901.00,0,19
49,2020-05-16,89587.00,1,29
49,2020-05-16,95013.00,0,39
49,2020-05-16,102005.00,2,49
49,2020-05-16,102416.00,1,59
49,2020-05-16,96660.00,1,69
49,2020-05-16,67943.00,1,79
49,2020-05-16,43315.00,0,89
49,2020-05-16,14780.00,0,90
50,2020-05-16,490669.00,1,0
50,2020-05-16,49168.00,0,09
50,2020-05-16,56234.00,0,19
50,2020-05-16,43715.00,0,29
50,2020-05-16,52724.00,0,39
50,2020-05-16,58061.00,1,49
50,2020-05-16,68673.00,0,59
50,2020-05-16,69331.00,0,69
50,2020-05-16,50559.00,0,79
50,2020-05-16,32934.00,0,89
50,2020-05-16,9270.00,0,90
51,2020-05-16,563823.00,2,0
51,2020-05-16,64752.00,0,09
51,2020-05-16,71943.00,0,19
51,2020-05-16,68195.00,0,29
51,2020-05-16,69338.00,0,39
51,2020-05-16,70406.00,0,49
51,2020-05-16,72009.00,0,59
51,2020-05-16,67019.00,0,69
51,2020-05-16,47029.00,0,79
51,2020-05-16,26142.00,0,89
51,2020-05-16,6990.00,2,90
52,2020-05-16,169250.00,1,0
52,2020-05-16,16554.00,0,09
52,2020-05-16,18311.00,0,19
52,2020-05-16,16085.00,0,29
52,2020-05-16,17980.00,0,39
52,2020-05-16,19980.00,0,49
52,2020-05-16,24288.00,0,59
52,2020-05-16,24972.00,1,69
52,2020-05-16,17509.00,0,79
52,2020-05-16,10711.00,0,89
52,2020-05-16,2860.00,0,90
53,2020-05-16,305365.00,1,0
53,2020-05-16,34882.00,1,09
53,2020-05-16,39986.00,0,19
53,2020-05-16,28248.00,0,29
53,2020-05-16,33591.00,0,39
53,2020-05-16,38239.00,0,49
53,2020-05-16,40380.00,0,59
53,2020-05-16,38731.00,0,69
53,2020-05-16,27234.00,0,79
53,2020-05-16,18329.00,0,89
53,2020-05-16,5745.00,0,90
54,2020-05-16,730398.00,0,0
54,2020-05-16,79209.00,0,09
54,2020-05-16,91484.00,0,19
54,2020-05-16,94161.00,0,29
54,2020-05-16,91468.00,0,39
54,2020-05-16,89778.00,0,49
54,2020-05-16,92748.00,0,59
54,2020-05-16,87766.00,0,69
54,2020-05-16,58778.00,0,79
54,2020-05-16,36017.00,0,89
54,2020-05-16,8989.00,0,90
55,2020-05-16,181641.00,4,0
55,2020-05-16,19060.00,0,09
55,2020-05-16,21315.00,0,19
55,2020-05-16,17068.00,0,29
55,2020-05-16,20573.00,3,39
55,2020-05-16,22189.00,0,49
55,2020-05-16,25507.00,0,59
55,2020-05-16,26010.00,1,69
55,2020-05-16,16897.00,0,79
55,2020-05-16,10354.00,0,89
55,2020-05-16,2668.00,0,90
56,2020-05-16,755566.00,1,0
56,2020-05-16,76812.00,0,09
56,2020-05-16,89841.00,0,19
56,2020-05-16,64396.00,1,29
56,2020-05-16,80891.00,0,39
56,2020-05-16,94257.00,0,49
56,2020-05-16,103556.00,0,59
56,2020-05-16,109483.00,0,69
56,2020-05-16,78474.00,0,79
56,2020-05-16,45846.00,0,89
56,2020-05-16,12010.00,0,90
57,2020-05-16,1035866.00,5,0
57,2020-05-16,111345.00,0,09
57,2020-05-16,118336.00,1,19
57,2020-05-16,111147.00,0,29
57,2020-05-16,132378.00,0,39
57,2020-05-16,131505.00,1,49
57,2020-05-16,147461.00,0,59
57,2020-05-16,135878.00,0,69
57,2020-05-16,85112.00,0,79
57,2020-05-16,51288.00,2,89
57,2020-05-16,11416.00,1,90
58,2020-05-16,199596.00,1,0
58,2020-05-16,17430.00,0,09
58,2020-05-16,20761.00,0,19
58,2020-05-16,15489.00,0,29
58,2020-05-16,18995.00,0,39
58,2020-05-16,22646.00,0,49
58,2020-05-16,27780.00,1,59
58,2020-05-16,32637.00,0,69
58,2020-05-16,24372.00,0,79
58,2020-05-16,14937.00,0,89
58,2020-05-16,4549.00,0,90
59,2020-05-16,2588988.00,15,0
59,2020-05-16,325817.00,1,09
59,2020-05-16,349653.00,1,19
59,2020-05-16,329952.00,1,29
59,2020-05-16,335101.00,1,39
59,2020-05-16,326530.00,1,49
59,2020-05-16,320261.00,4,59
59,2020-05-16,285720.00,0,69
59,2020-05-16,184388.00,1,79
59,2020-05-16,105642.00,3,89
59,2020-05-16,25924.00,2,90
60,2020-05-16,825077.00,5,0
60,2020-05-16,105005.00,0,09
60,2020-05-16,109771.00,0,19
60,2020-05-16,86945.00,1,29
60,2020-05-16,106081.00,1,39
60,2020-05-16,111306.00,0,49
60,2020-05-16,110477.00,0,59
60,2020-05-16,95477.00,0,69
60,2020-05-16,60846.00,2,79
60,2020-05-16,31232.00,1,89
60,2020-05-16,7937.00,0,90
61,2020-05-16,276903.00,0,0
61,2020-05-16,27454.00,0,09
61,2020-05-16,32376.00,0,19
61,2020-05-16,23921.00,0,29
61,2020-05-16,27860.00,0,39
61,2020-05-16,32672.00,0,49
61,2020-05-16,38069.00,0,59
61,2020-05-16,40286.00,0,69
61,2020-05-16,29441.00,0,79
61,2020-05-16,19119.00,0,89
61,2020-05-16,5705.00,0,90
62,2020-05-16,1452778.00,0,0
62,2020-05-16,175077.00,0,09
62,2020-05-16,192152.00,0,19
62,2020-05-16,155051.00,0,29
62,2020-05-16,181223.00,0,39
62,2020-05-16,185396.00,0,49
62,2020-05-16,188804.00,0,59
62,2020-05-16,181141.00,0,69
62,2020-05-16,113951.00,0,79
62,2020-05-16,64319.00,0,89
62,2020-05-16,15664.00,0,90
63,2020-05-16,660240.00,1,0
63,2020-05-16,68489.00,0,09
63,2020-05-16,79191.00,0,19
63,2020-05-16,75092.00,1,29
63,2020-05-16,77930.00,0,39
63,2020-05-16,83111.00,0,49
63,2020-05-16,86381.00,0,59
63,2020-05-16,84468.00,0,69
63,2020-05-16,61456.00,0,79
63,2020-05-16,34498.00,0,89
63,2020-05-16,9624.00,0,90
64,2020-05-16,683169.00,0,0
64,2020-05-16,67302.00,0,09
64,2020-05-16,77643.00,0,19
64,2020-05-16,63354.00,0,29
64,2020-05-16,78556.00,0,39
64,2020-05-16,87908.00,0,49
64,2020-05-16,94942.00,0,59
64,2020-05-16,90129.00,0,69
64,2020-05-16,68265.00,0,79
64,2020-05-16,42654.00,0,89
64,2020-05-16,12416.00,0,90
65,2020-05-16,226839.00,0,0
65,2020-05-16,20120.00,0,09
65,2020-05-16,24719.00,0,19
65,2020-05-16,19425.00,0,29
65,2020-05-16,22948.00,0,39
65,2020-05-16,26998.00,0,49
65,2020-05-16,32331.00,0,59
65,2020-05-16,34306.00,0,69
65,2020-05-16,25355.00,0,79
65,2020-05-16,15874.00,0,89
65,2020-05-16,4763.00,0,90
66,2020-05-16,479000.00,0,0
66,2020-05-16,48883.00,0,09
66,2020-05-16,53353.00,0,19
66,2020-05-16,42808.00,0,29
66,2020-05-16,51091.00,0,39
66,2020-05-16,57577.00,0,49
66,2020-05-16,63924.00,0,59
66,2020-05-16,66386.00,0,69
66,2020-05-16,55486.00,0,79
66,2020-05-16,30698.00,0,89
66,2020-05-16,8794.00,0,90
67,2020-05-16,1132607.00,9,0
67,2020-05-16,122957.00,0,09
67,2020-05-16,135148.00,0,19
67,2020-05-16,141488.00,0,29
67,2020-05-16,143902.00,1,39
67,2020-05-16,144948.00,3,49
67,2020-05-16,155713.00,0,59
67,2020-05-16,137001.00,1,69
67,2020-05-16,87712.00,1,79
67,2020-05-16,51381.00,2,89
67,2020-05-16,12357.00,1,90
68,2020-05-16,763204.00,16,0
68,2020-05-16,85912.00,0,09
68,2020-05-16,89905.00,0,19
68,2020-05-16,78096.00,1,29
68,2020-05-16,94190.00,0,39
68,2020-05-16,100879.00,0,49
68,2020-05-16,108273.00,2,59
68,2020-05-16,96611.00,4,69
68,2020-05-16,63975.00,2,79
68,2020-05-16,36716.00,5,89
68,2020-05-16,8647.00,2,90
69,2020-05-16,1876051.00,12,0
69,2020-05-16,236754.00,1,09
69,2020-05-16,241388.00,0,19
69,2020-05-16,267382.00,0,29
69,2020-05-16,255779.00,2,39
69,2020-05-16,235508.00,1,49
69,2020-05-16,220390.00,1,59
69,2020-05-16,179326.00,0,69
69,2020-05-16,136780.00,1,79
69,2020-05-16,79378.00,5,89
69,2020-05-16,23366.00,1,90
70,2020-05-16,233194.00,0,0
70,2020-05-16,24220.00,0,09
70,2020-05-16,28206.00,0,19
70,2020-05-16,19489.00,0,29
70,2020-05-16,25822.00,0,39
70,2020-05-16,29753.00,0,49
70,2020-05-16,33090.00,0,59
70,2020-05-16,32926.00,0,69
70,2020-05-16,23536.00,0,79
70,2020-05-16,12851.00,0,89
70,2020-05-16,3301.00,0,90
71,2020-05-16,547824.00,3,0
71,2020-05-16,55476.00,0,09
71,2020-05-16,61913.00,0,19
71,2020-05-16,45987.00,0,29
71,2020-05-16,58219.00,0,39
71,2020-05-16,65377.00,0,49
71,2020-05-16,76338.00,0,59
71,2020-05-16,78024.00,2,69
71,2020-05-16,60117.00,0,79
71,2020-05-16,35767.00,0,89
71,2020-05-16,10606.00,1,90
72,2020-05-16,560227.00,4,0
